#OTU ID	GSVY1IH01.MID4.pool1-1	GG349S001.MID13.1320	GSVY1IH02.MID8.pool2-8	GSVY1IH02.MID10.pool2-1	GSVY1IH03.MID9.pool3-9	GSVY1IH03.MID8.pool3-8	GSVY1IH03.MID6.pool3-6	GSVY1IH04.MID12.pool4-12	GSVY1IH03.MID12.pool3-1	GG349S002.MID13.1321	GSVY1IH01.MID12.pool1-12	GG349S003.MID13.1322	GSVY1IH01.MID2.pool1-2	GG349S007.MID13.1327	GSVY1IH01.MID8.pool1-8	GSVY1IH02.MID2.pool2-2	GSVY1IH03.MID7.pool3-7	GSVY1IH03.MID12.pool3-12	GSVY1IH04.MID2.pool4-2	GSVY1IH01.MID7.pool1-7	GSVY1IH04.MID7.pool4-7	GSVY1IH03.MID3.pool3-3	GG349S004.MID13.1323	GSVY1IH04.MID6.pool4-6	GSVY1IH04.MID3.pool4-3	GSVY1IH01.MID6.pool1-6	GSVY1IH02.MID7.pool2-7	GSVY1IH04.MID8.pool4-8	GSVY1IH02.MID6.pool2-6	GSVY1IH01.MID4.pool1-4	GSVY1IH01.MID9.pool1-9	GSVY1IH02.MID4.pool2-4	GG349S005.MID13.1325	GSVY1IH03.MID4.pool3-4	GSVY1IH04.MID4.pool4-4	GSVY1IH04.MID9.pool4-9	GG349S006.MID13.1326	GSVY1IH01.MID5.pool1-5	GSVY1IH01.MID10.pool1-10	GG349S008.MID13.1328
denovo129	0	0	0	0	0	0	0	0	1	0	0	0	119	4	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0
denovo509	0	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	1	1	2	0	0	0	0	0	0	0
denovo503	0	6	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0
denovo502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0
denovo69	0	0	0	0	1	0	1	156	0	0	24	0	0	1	0	0	0	25	0	1	0	0	0	0	0	15	0	0	0	0	34	0	1	0	0	3	0	0	0	219
denovo500	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
denovo507	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo506	0	1	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo505	0	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo653	2	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo120	0	0	0	0	1	0	0	0	0	214	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
denovo651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
denovo122	0	0	5	0	0	0	0	59	0	41	67	2	0	0	0	0	2	26	0	9	2	0	0	2	0	0	0	0	0	0	0	0	12	0	1	0	0	2	2	0
denovo228	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	18	0	5	0	0	1	0	0	0	0
denovo667	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo657	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	2	0	0	0
denovo656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
denovo127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	1	0	0	0	0	0
denovo665	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
denovo430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
denovo232	0	0	0	0	0	0	1	0	0	19	0	53	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo487	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	4	0	0	0	0	0
denovo696	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
denovo91	0	16	0	5	1	0	0	0	0	1	0	15	35	0	0	17	0	0	133	0	0	0	0	0	0	0	0	0	0	0	53	0	48	0	0	3	1	0	0	12
denovo693	0	4	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
denovo334	0	0	0	18	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0
denovo336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	20	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo337	0	0	18	0	0	0	1	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0
denovo330	0	0	0	5	10	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo331	0	0	0	0	0	14	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0
denovo332	0	0	0	2	1	1	0	0	0	0	1	6	1	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	2	0	2	1	0
denovo333	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0
denovo593	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
denovo599	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
denovo198	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	25	0	0	0	46	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0
denovo199	0	0	3	0	0	1	0	0	0	0	24	0	0	0	2	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0
denovo320	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	18	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0
denovo190	0	0	0	0	7	10	0	40	0	0	5	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	1
denovo191	0	0	0	0	35	2	0	0	0	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	28	1	0	0
denovo192	0	0	0	0	0	8	7	1	0	0	0	0	2	0	0	0	0	0	25	0	0	0	0	24	0	4	0	0	1	0	0	0	0	0	0	0	0	22	2	0
denovo193	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo194	32	0	0	0	2	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	1	10	0	0	0	12	18	0	2	0	0	0	0	0	0	2	7	0	0	3
denovo195	0	0	0	0	0	0	4	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	22	0	14	0	0	0	44	0	2	0	3	4	0	0	0	0	0
denovo196	42	1	0	0	0	2	0	3	26	3	0	2	0	0	0	0	1	1	2	3	4	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
denovo197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	1	27	28	0
denovo428	5	1	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0
denovo429	0	0	0	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
denovo420	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	3	0	0	0	0	4	0	0	0	2	5	0	0	0	0	0
denovo421	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	2	0	1	0	3	2	0	2	0	1	0
denovo423	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
denovo424	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo425	0	0	0	0	0	0	0	0	0	6	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
denovo426	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	2	0
denovo427	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0
denovo601	0	0	0	0	0	0	2	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
denovo602	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0
denovo603	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
denovo604	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo605	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0
denovo607	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
denovo609	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
denovo518	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0
denovo519	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
denovo514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
denovo516	0	0	1	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo517	0	0	0	0	0	1	2	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	1	1	0	0	0	0	0
denovo510	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	1	2	0	4	0	0	0
denovo511	0	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0
denovo512	0	0	1	0	0	0	2	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	2	0	0	0	0	0
denovo513	4	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	3	0	0	0	0
denovo675	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
denovo670	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
denovo571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
denovo26	0	0	0	0	0	0	190	0	0	235	0	0	0	0	0	0	0	0	0	1	0	0	0	940	0	217	213	0	96	0	0	0	0	0	0	0	0	0	0	0
denovo243	0	0	0	0	0	0	0	0	0	67	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo687	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	3	0	0	0
denovo177	0	0	0	0	0	0	0	2	0	0	3	39	0	0	0	0	33	0	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo175	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0
denovo721	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
denovo173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0
denovo730	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo678	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0
denovo459	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo455	0	13	2	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo454	0	0	0	0	1	0	0	0	0	0	0	0	2	5	0	0	7	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo457	0	6	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	6	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo456	0	0	0	0	0	1	4	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	3	0	0	0	0	0
denovo451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	3	0	10	0	0	0
denovo453	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	0	0	0	0	0
denovo298	0	0	0	0	0	0	0	25	0	0	1	0	0	0	10	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
denovo293	25	0	2	0	0	0	1	0	1	0	0	0	2	0	0	1	0	0	7	0	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo292	0	0	2	0	0	0	1	0	14	7	0	3	2	0	0	0	0	0	1	1	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	4	0	3	0	0
denovo291	0	0	0	0	0	0	0	2	14	0	16	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
denovo290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
denovo297	0	0	0	0	0	0	0	34	0	0	4	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo296	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo295	0	2	1	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	1	1	13	0	0	2	0	0	0	0	0	0	0	0
denovo294	0	0	0	0	0	0	0	27	0	0	5	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo393	0	0	0	0	0	0	0	18	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo674	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	2	0	0	0	0	0
denovo677	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0
denovo676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo671	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
